  -4.3793103e+01  -3.1034483e+00  -1.4477665e-12   2.7029443e-01   5.8997936e-10   1.5134102e+02   0.0000000e+00   2.4539273e-03
  -4.3793103e+01  -3.1027850e+00   0.0000000e+00   6.4167430e-01  -1.1799587e-09   1.4905149e+02   2.4539273e-03   2.4539273e-03
  -4.3793103e+01  -3.1012104e+00  -2.8955329e-12   1.0074358e+00   1.1799587e-09   1.4676196e+02   4.9078546e-03   2.4539273e-03
  -4.3793103e+01  -3.0987382e+00   0.0000000e+00   1.3675790e+00   5.8997936e-10   1.4447243e+02   7.3617819e-03   2.4539273e-03
  -4.3793103e+01  -3.0953823e+00   1.4477665e-12   1.7221038e+00  -5.8997936e-10   1.4218290e+02   9.8157092e-03   2.4539273e-03
  -4.3793103e+01  -3.0911563e+00   0.0000000e+00   2.0710103e+00   5.8997936e-10   1.3989336e+02   1.2269637e-02   2.4539273e-03
  -4.3793103e+01  -3.0860742e+00   1.4477665e-12   2.4142985e+00  -5.8997936e-10   1.3760383e+02   1.4723564e-02   2.4539273e-03
  -4.3793103e+01  -3.0801497e+00   0.0000000e+00   2.7519683e+00   1.1799587e-09   1.3531430e+02   1.7177491e-02   2.4539273e-03
  -4.3793103e+01  -3.0733966e+00   2.8955329e-12   3.0840197e+00   1.6459199e-24   1.3302477e+02   1.9631418e-02   2.4539273e-03
  -4.3793103e+01  -3.0658286e+00   2.8955329e-12   3.4104529e+00  -5.8997936e-10   1.3073524e+02   2.2085346e-02   2.4539273e-03
  -4.3793103e+01  -3.0574596e+00   1.4477665e-12   3.7312676e+00  -3.5398762e-09   1.2844571e+02   2.4539273e-02   2.4539273e-03
  -4.3793103e+01  -3.0483034e+00  -7.2388323e-12   4.0464640e+00   2.9498968e-09  -3.3404993e+02   2.6993200e-02   2.4539273e-03
  -4.3793103e+01  -3.0383736e+00   0.0000000e+00   3.2267298e+00   0.0000000e+00   7.5895049e+01   2.9447128e-02   2.4539273e-03
  -4.3793103e+01  -3.0304555e+00   0.0000000e+00   3.4129707e+00   0.0000000e+00   7.4196194e+01   3.1901055e-02   2.4539273e-03
  -4.3793103e+01  -3.0220803e+00   0.0000000e+00   3.5950428e+00   1.1799587e-09   7.2520235e+01   3.4354982e-02   2.4539273e-03
  -4.3793103e+01  -3.0132583e+00   2.8955329e-12   3.7730022e+00  -1.1799587e-09   7.0867171e+01   3.6808910e-02   2.4539273e-03
  -4.3793103e+01  -3.0039996e+00   0.0000000e+00   3.9469051e+00   0.0000000e+00   6.9237002e+01   3.9262837e-02   2.4539273e-03
  -4.3793103e+01  -2.9943142e+00   0.0000000e+00   4.1168076e+00   2.7112348e-02   6.7654168e+01   4.1716764e-02   2.4539273e-03
  -4.3793103e+01  -2.9842119e+00   6.6531730e-05   4.2828260e+00   8.1615994e-01   6.6786384e+01   4.4170692e-02   2.4539273e-03
  -4.3793103e+01  -2.9737021e+00   2.0693289e-03   4.4467150e+00   2.5954474e+00   6.6858780e+01   4.6624619e-02   2.4539273e-03
  -4.3793098e+01  -2.9627902e+00   8.4383681e-03   4.6107816e+00   5.2281101e+00   6.7769503e+01   4.9078546e-02   2.4539273e-03
  -4.3793077e+01  -2.9514757e+00   2.1267770e-02   4.7770830e+00   8.5772835e+00   6.9416704e+01   5.1532474e-02   2.4539273e-03
  -4.3793025e+01  -2.9397531e+00   4.2315800e-02   4.9474265e+00   1.2506103e+01   7.1698532e+01   5.3986401e-02   2.4539273e-03
  -4.3792921e+01  -2.9276125e+00   7.3004868e-02   5.1233695e+00   1.6877704e+01   7.4513137e+01   5.6440328e-02   2.4539273e-03
  -4.3792742e+01  -2.9150401e+00   1.1442153e-01   5.3062194e+00   2.1555222e+01   7.7758666e+01   5.8894255e-02   2.4539273e-03
